Binary Time
0.0008795261383056641
Hash Time
0.0
         1765679 function calls (1747418 primitive calls) in 6.922 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2725    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
      653    0.001    0.000    0.016    0.000 axis.py:1456(update_units)
      238    0.001    0.000    0.014    0.000 transforms.py:2043(rotate_deg_around)
     1076    0.001    0.000    0.040    0.000 transforms.py:286(__array__)
       30    0.001    0.000    0.004    0.000 function_base.py:3846(_quantile_ureduce_func)
      246    0.001    0.000    0.002    0.000 __init__.py:2028(is_math_text)
     2066    0.001    0.000    0.001    0.000 {built-in method builtins.setattr}
      397    0.001    0.000    0.005    0.000 artist.py:1120(get_valid_values)
      369    0.001    0.000    0.001    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
      822    0.001    0.000    0.009    0.000 transforms.py:1281(__add__)
      214    0.001    0.000    0.015    0.000 transforms.py:1336(contains_branch)
  222/103    0.001    0.000    0.014    0.000 sre_parse.py:407(_parse_sub)
      246    0.001    0.000    0.001    0.000 text.py:56(get_rotation)
      220    0.001    0.000    0.003    0.000 transforms.py:961(intervalx)
      256    0.001    0.000    0.001    0.000 {built-in method builtins.sorted}
      180    0.001    0.000    0.002    0.000 artist.py:963(update_from)
      428    0.001    0.000    0.004    0.000 transforms.py:2448(_iter_break_from_left_to_right)
      533    0.001    0.000    0.002    0.000 artist.py:612(set_figure)
      650    0.001    0.000    0.002    0.000 lines.py:1205(set_xdata)
      326    0.001    0.000    0.038    0.000 <frozen importlib._bootstrap>:564(module_from_spec)
      217    0.001    0.000    0.459    0.002 _axes.py:3951(doplot)
      367    0.001    0.000    0.001    0.000 lines.py:1381(set_dash_capstyle)
      321    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:361(_get_cached)
      642    0.001    0.000    0.001    0.000 __init__.py:2827(_str_lower_equal)
      232    0.001    0.000    0.001    0.000 pyparsing.py:1277(__init__)
      584    0.001    0.000    0.002    0.000 gzip.py:80(read)
      774    0.001    0.000    0.002    0.000 {built-in method builtins.all}
      238    0.001    0.000    0.002    0.000 patches.py:726(_convert_units)
      435    0.001    0.000    0.004    0.000 artist.py:901(set_label)
      103    0.001    0.000    0.031    0.000 sre_compile.py:557(compile)
     2279    0.001    0.000    0.001    0.000 inspect.py:2779(<genexpr>)
     1568    0.001    0.000    0.001    0.000 transforms.py:1747(_get_is_affine)
      369    0.001    0.000    0.022    0.000 font_manager.py:1476(findfont)
      331    0.001    0.000    0.004    0.000 lines.py:691(_transform_path)
        6    0.001    0.000    0.409    0.068 axis.py:1182(draw)
      282    0.001    0.000    0.001    0.000 {built-in method _imp._fix_co_filename}
      437    0.001    0.000    0.002    0.000 axis.py:779(limit_range_for_scale)
     3550    0.001    0.000    0.001    0.000 {built-in method numpy.geterrobj}
     3493    0.001    0.000    0.001    0.000 {built-in method builtins.id}
      367    0.001    0.000    0.009    0.000 lines.py:1170(set_markerfacecolor)
      434    0.001    0.000    0.076    0.000 _base.py:400(_grab_next_args)
       12    0.001    0.000    0.002    0.000 artist.py:1103(<listcomp>)
       39    0.001    0.000    0.006    0.000 __init__.py:1664(param)
     1293    0.001    0.000    0.013    0.000 <frozen importlib._bootstrap_external>:75(_path_stat)
